time,iterations,updates,reward,queue_size,rollout_version
13.594067573547363,16942,0,-21.0,1,0
21.0239839553833,25068,0,-21.0,1,0
28.01193881034851,32765,0,-21.0,1,0
35.195022106170654,40622,0,-21.0,1,0
42.399370431900024,48501,1,-21.0,1,0
49.825912952423096,57236,1,-21.0,1,0
56.833728313446045,65641,1,-21.0,1,1
64.0249183177948,73799,1,-21.0,1,1
71.36297678947449,81855,1,-21.0,1,1
78.72276663780212,90085,2,-21.0,1,1
85.74961185455322,97751,2,-21.0,1,1
93.15042233467102,105921,2,-21.0,1,1
100.36758947372437,113959,2,-21.0,1,2
107.55433297157288,121947,2,-21.0,1,2
114.83631992340088,129881,3,-21.0,1,2
122.00456190109253,137786,3,-21.0,1,2
129.19069504737854,145786,3,-21.0,1,2
136.843031167984,154433,3,-21.0,1,3
144.25880336761475,163127,3,-21.0,1,3
151.17599964141846,171506,4,-21.0,1,3
158.46015548706055,180295,4,-21.0,1,3
165.786390542984,188710,4,-21.0,1,4
172.92325067520142,196822,4,-21.0,1,4
179.97232365608215,204843,4,-21.0,1,4
187.98260378837585,213913,5,-21.0,1,4
195.1867904663086,222080,5,-21.0,1,4
202.77614641189575,230547,5,-21.0,0,4
210.26565074920654,238908,5,-21.0,1,5
217.5218870639801,247070,5,-21.0,1,5
224.75986528396606,255089,6,-21.0,1,5
232.03400897979736,263111,6,-21.0,1,5
239.47086024284363,271405,6,-21.0,1,5
246.7741916179657,279511,6,-21.0,1,6
253.75794982910156,287934,6,-21.0,1,6
260.6754114627838,296432,7,-21.0,1,6
267.72444200515747,304620,7,-21.0,1,6
274.7815124988556,312452,7,-21.0,1,6
283.0162241458893,321449,7,-20.4,1,7
290.05797696113586,329212,7,-21.0,1,7
297.3807907104492,337281,8,-21.0,1,7
304.961172580719,345638,8,-21.0,1,7
312.16507840156555,353481,8,-21.0,1,8
319.3909468650818,361429,8,-21.0,1,8
326.85690093040466,369782,8,-21.0,1,8
334.1761510372162,377775,9,-21.0,1,8
341.6303493976593,385852,9,-21.0,1,8
348.7448742389679,393737,9,-21.0,1,8
356.07379508018494,402088,9,-21.0,1,9
363.22483372688293,410769,9,-21.0,1,9
370.4453635215759,419425,10,-21.0,1,9
377.40937757492065,427626,10,-21.0,1,9
384.4679045677185,435615,10,-21.0,1,9
391.5880968570709,443334,10,-21.0,1,10
398.7637915611267,451108,10,-21.0,1,10
405.93081879615784,458662,11,-21.0,1,10
413.29353976249695,466711,11,-21.0,1,10
420.6596829891205,474761,11,-21.0,1,10
428.1260476112366,483077,11,-21.0,1,11
435.6140820980072,491357,11,-21.0,1,11
443.1608691215515,499590,12,-21.0,1,11
450.43509316444397,507691,12,-21.0,1,11
457.680242061615,515809,12,-21.0,1,11
464.68821811676025,524245,12,-21.0,1,12
471.6168587207794,532716,12,-21.0,1,12
478.9394054412842,541120,13,-21.0,1,12
486.34189677238464,549302,13,-21.0,1,12
