time,iterations,updates,reward,queue_size,rollout_version
14.131796598434448,17826,0,-21.0,7,0
21.421139240264893,25883,0,-21.0,10,0
28.838850021362305,33855,0,-21.0,10,0
36.664252042770386,42226,0,-21.0,10,0
44.56484889984131,50622,0,-21.0,10,0
52.227744817733765,58787,0,-21.0,10,0
59.45046949386597,66351,0,-21.0,10,0
66.77907538414001,74143,0,-21.0,10,0
73.99311017990112,81913,0,-21.0,10,0
81.09325695037842,89535,1,-21.0,10,0
88.68857407569885,97848,1,-21.0,10,0
96.08890223503113,105662,1,-21.0,10,0
103.08426237106323,113406,1,-21.0,10,0
110.30469822883606,121056,1,-21.0,10,0
118.05478644371033,129076,1,-21.0,9,0
125.16150498390198,136686,1,-21.0,10,1
132.98878931999207,144874,1,-21.0,10,1
140.32961201667786,152701,1,-21.0,10,1
147.62564826011658,160394,1,-21.0,10,1
155.144877910614,168255,2,-21.0,10,1
162.33791589736938,175758,2,-21.0,10,1
169.22736835479736,183897,2,-21.0,10,1
176.35237836837769,191879,2,-21.0,10,1
183.80110955238342,200217,2,-21.0,10,1
191.27557468414307,208332,2,-21.0,10,2
198.28642797470093,215799,2,-21.0,10,2
205.4027440547943,223411,2,-21.0,9,2
212.34544372558594,231116,2,-21.0,10,2
219.36340928077698,238629,2,-21.0,10,2
226.63530254364014,246384,3,-21.0,10,2
234.26355004310608,254595,3,-21.0,10,2
242.09662055969238,263174,3,-21.0,10,2
249.72098922729492,271442,3,-21.0,10,2
257.3286747932434,279736,3,-21.0,10,2
264.7849793434143,287798,3,-21.0,10,3
272.7521069049835,296296,3,-21.0,10,3
280.26746821403503,304278,3,-21.0,10,3
287.8980498313904,312383,3,-21.0,10,3
295.6861023902893,320644,3,-21.0,10,3
303.43981647491455,328809,4,-21.0,10,3
311.1497323513031,336952,4,-21.0,10,3
318.6896834373474,345060,4,-21.0,9,3
325.93045139312744,352824,4,-21.0,10,3
334.47652792930603,361893,4,-20.2,10,4
346.06870675086975,374282,4,-21.0,10,3
353.9279625415802,382567,4,-21.0,10,4
360.46426653862,390158,4,-21.0,10,4
