time,iterations,updates,reward,queue_size,rollout_version
12.856143236160278,16782,0,-21.0,5,0
19.238088846206665,24821,0,-21.0,5,0
25.738924503326416,33001,0,-21.0,5,0
32.4976224899292,40957,0,-21.0,5,0
40.695539236068726,50217,1,-21.0,4,0
48.60698676109314,58861,1,-21.0,5,0
55.74373912811279,66368,1,-21.0,5,0
62.786250829696655,74071,1,-21.0,5,1
69.68029642105103,81486,1,-21.0,5,1
76.74077701568604,89039,2,-21.0,5,1
83.59315180778503,96836,2,-21.0,5,1
90.80701446533203,104798,2,-21.0,5,1
97.38091158866882,112559,2,-21.0,5,1
103.81591725349426,120386,2,-21.0,5,2
110.33331489562988,128136,3,-21.0,5,2
117.44947004318237,135803,3,-21.0,5,2
124.42410182952881,143415,3,-21.0,5,2
131.41923069953918,150980,3,-21.0,5,3
138.72061705589294,158744,3,-21.0,5,3
145.8323302268982,166256,4,-21.0,5,3
153.48190450668335,174359,4,-21.0,5,3
160.96704268455505,182312,4,-21.0,5,3
168.0225121974945,189608,4,-21.0,5,4
174.84740018844604,197367,4,-21.0,5,4
181.15028285980225,204795,5,-21.0,5,4
187.46035885810852,212357,5,-21.0,5,4
194.14669561386108,220204,5,-21.0,5,4
201.59559750556946,228542,5,-21.0,5,5
208.23640990257263,236009,5,-21.0,5,5
214.8822102546692,243288,6,-21.0,5,5
221.55725741386414,250676,6,-21.0,5,5
228.47890305519104,258451,6,-21.0,5,5
235.52255034446716,266517,6,-21.0,5,5
242.65946006774902,274207,6,-21.0,5,6
249.62569499015808,282036,7,-21.0,5,6
256.77168440818787,290327,7,-21.0,5,6
263.1591911315918,298013,7,-21.0,5,6
269.61253905296326,305710,7,-21.0,5,6
279.75783348083496,316308,7,-21.0,5,7
287.1972472667694,324276,8,-21.0,5,7
294.1444900035858,331715,8,-21.0,5,7
302.0113959312439,340300,8,-21.0,5,7
309.09169578552246,347971,8,-21.0,5,7
316.6166524887085,356086,8,-21.0,5,8
323.94951033592224,364065,9,-21.0,5,8
331.0965085029602,371999,9,-21.0,5,8
337.9206368923187,380522,9,-21.0,5,8
345.29401445388794,388970,9,-21.0,5,9
352.28407430648804,396682,9,-21.0,4,9
359.2494592666626,404363,10,-21.0,5,9
366.2001631259918,412066,10,-21.0,5,9
373.1043243408203,419811,10,-21.0,5,9
379.99764108657837,427283,10,-21.0,5,9
387.02604246139526,434997,10,-21.0,5,10
393.66594982147217,442238,11,-21.0,5,10
400.24414467811584,449234,11,-21.0,5,10
406.5010812282562,456811,11,-21.0,5,10
412.60040187835693,464370,11,-21.0,4,10
418.769415140152,472082,11,-21.0,5,11
425.5105526447296,479451,12,-21.0,5,11
432.87331366539,487374,12,-21.0,5,11
440.14667677879333,495296,12,-21.0,5,11
448.3361847400665,504246,12,-21.0,5,11
455.5532169342041,512197,12,-21.0,5,12
463.4595093727112,520670,13,-21.0,5,12
471.05258798599243,528724,13,-21.0,5,12
478.3117401599884,536542,13,-21.0,5,12
484.8630974292755,544344,13,-21.0,5,13
491.37234354019165,552047,13,-21.0,5,13
497.7924575805664,559564,14,-21.0,5,13
505.0700135231018,566912,14,-21.0,5,13
512.3294665813446,574466,14,-21.0,5,13
519.2878797054291,581780,14,-21.0,5,13
526.7817537784576,589882,14,-21.0,5,14
534.2917339801788,598261,15,-21.0,5,14
542.3673329353333,606944,15,-21.0,5,14
549.5879418849945,614659,15,-21.0,5,14
556.5735518932343,622280,15,-21.0,5,14
565.0419442653656,631725,15,-20.8,5,15
571.6828310489655,639705,16,-21.0,5,15
579.4785039424896,649106,16,-20.6,5,15
588.1744160652161,658316,16,-20.8,5,15
596.3776614665985,666950,16,-21.0,5,16
603.3697009086609,674531,16,-21.0,5,16
611.3463439941406,682998,17,-21.0,5,16
618.5130560398102,690640,17,-21.0,5,16
625.9847223758698,698548,17,-21.0,5,16
637.8699026107788,711502,17,-21.0,5,17
654.3825702667236,731047,17,-21.0,5,17
668.3467516899109,747056,18,-21.0,5,17
687.2375473976135,767720,18,-21.0,5,17
702.0520279407501,782983,18,-21.0,5,18
719.9134564399719,802102,18,-21.0,5,18
736.9181563854218,822326,18,-21.0,5,18
753.5673551559448,839623,19,-21.0,5,18
765.7012662887573,852130,19,-20.2,5,18
777.1230552196503,864629,19,-20.8,5,18
793.7356946468353,882353,19,-21.0,5,19
807.9012372493744,898841,19,-21.0,4,19
826.1691944599152,919451,20,-21.0,5,19
851.6679580211639,947798,20,-10.8,5,19
869.1980748176575,966266,20,-21.0,5,20
884.326621055603,983517,20,-21.0,5,20
894.8743481636047,995957,20,-20.6,5,20
911.6962988376617,1014846,21,-21.0,5,20
925.3090281486511,1029873,21,-21.0,5,20
940.3305752277374,1046105,21,-21.0,5,20
963.4075145721436,1071717,21,-11.4,5,21
979.8391270637512,1089956,21,-21.0,5,21
998.6399531364441,1109238,22,-5.4,5,21
1015.4765927791595,1127174,22,-20.6,5,21
1029.1137368679047,1141863,22,-21.0,5,22
1045.1234707832336,1161322,22,-21.0,5,22
1057.6182506084442,1175026,22,-21.0,5,22
1072.3925468921661,1190605,23,-21.0,5,22
1090.2984166145325,1209534,23,-21.0,5,22
1106.1126732826233,1225982,23,-21.0,5,22
1118.4199178218842,1240131,23,-21.0,5,23
1131.2540922164917,1254576,23,-21.0,5,23
1146.471084356308,1270722,24,-21.0,5,23
1163.1050279140472,1288290,24,-21.0,5,23
1180.3906509876251,1306833,24,-21.0,5,24
1195.851930141449,1324821,24,-21.0,5,24
1216.1707637310028,1347694,24,-21.0,5,24
1231.5461769104004,1364035,25,-21.0,5,24
1249.4390342235565,1383295,25,-20.6,5,24
1263.7197575569153,1398691,25,-21.0,5,25
1281.4317462444305,1420115,25,-21.0,5,25
1301.4153242111206,1441579,25,-21.0,5,25
1320.7583804130554,1462066,26,-21.0,5,25
1338.0027096271515,1480639,26,-21.0,5,25
1355.9768016338348,1502042,26,-21.0,5,25
1374.6930801868439,1522580,26,-21.0,5,26
1391.870481967926,1541371,26,-21.0,5,26
1407.2224476337433,1557912,27,-21.0,5,26
1423.792649269104,1576543,27,-21.0,5,26
1438.8577539920807,1593950,27,-21.0,5,27
1455.7396256923676,1611722,27,-21.0,5,27
1472.3861691951752,1629187,27,-21.0,5,27
1486.0345258712769,1643954,28,-21.0,5,27
1502.5620584487915,1662954,28,-21.0,5,27
1519.6751515865326,1681983,28,-21.0,5,27
1537.555878162384,1702000,28,-21.0,5,28
1552.7640044689178,1718722,28,-21.0,5,28
1568.5012180805206,1736209,29,-21.0,5,28
1585.4907155036926,1755742,29,-21.0,5,28
1602.9490401744843,1774435,29,-21.0,5,29
1616.6135075092316,1789304,29,-21.0,5,29
1634.033852815628,1807646,29,-21.0,5,29
1649.4085252285004,1825294,30,-21.0,4,29
