time,iterations,updates,reward,queue_size,rollout_version
12.068045616149902,2048.0,1.0,-21.0,5.0,0.0
18.71306085586548,4096.0,2.0,-21.0,5.0,0.0
25.414346933364868,6144.0,3.0,-21.0,5.0,0.0
32.039663314819336,8192.0,4.0,-21.0,5.0,0.0
38.66674613952637,10240.0,5.0,-21.0,5.0,0.0
45.498852252960205,12288.0,6.0,-21.0,5.0,0.0
52.26761031150818,14336.0,7.0,-21.0,4.0,0.0
60.68630337715149,16384.0,8.0,-19.6,5.0,0.0
68.1462824344635,18432.0,9.0,-20.0,5.0,0.0
74.90065550804138,20480.0,10.0,-21.0,4.0,5.0
81.59487891197205,22528.0,11.0,-21.0,5.0,5.0
88.54930973052979,24576.0,12.0,-20.8,5.0,5.0
96.10484170913696,26624.0,13.0,-19.6,5.0,5.0
103.6624162197113,28672.0,14.0,-20.8,5.0,5.0
110.45863223075867,30720.0,15.0,-21.0,5.0,10.0
117.67634892463684,32768.0,16.0,-20.6,5.0,10.0
124.81629061698914,34816.0,17.0,-20.4,5.0,10.0
132.28489637374878,36864.0,18.0,-20.0,5.0,10.0
139.38081812858582,38912.0,19.0,-20.4,5.0,10.0
146.4731204509735,40960.0,20.0,-20.2,5.0,15.0
153.32725524902344,43008.0,21.0,-20.8,5.0,15.0
160.47878861427307,45056.0,22.0,-20.2,5.0,15.0
168.6235272884369,47104.0,23.0,-21.0,5.0,15.0
176.4192762374878,49152.0,24.0,-19.8,5.0,15.0
183.67701244354248,51200.0,25.0,-20.2,5.0,20.0
190.64066672325134,53248.0,26.0,-20.6,5.0,20.0
197.88596773147583,55296.0,27.0,-20.2,5.0,20.0
206.00759482383728,57344.0,28.0,-19.4,5.0,20.0
213.9067132472992,59392.0,29.0,-19.4,5.0,20.0
225.77099418640137,61440.0,30.0,-14.8,5.0,25.0
235.3357071876526,63488.0,31.0,-17.6,5.0,25.0
242.51923251152039,65536.0,32.0,-20.0,5.0,25.0
253.1741852760315,67584.0,33.0,-17.4,5.0,25.0
263.9958131313324,69632.0,34.0,-16.4,5.0,25.0
272.50445008277893,71680.0,35.0,-20.0,5.0,30.0
281.1366837024689,73728.0,36.0,-19.2,5.0,30.0
293.57143545150757,75776.0,37.0,-15.6,5.0,30.0
304.5959703922272,77824.0,38.0,-17.4,5.0,35.0
316.3971755504608,79872.0,39.0,-16.2,5.0,35.0
326.7661063671112,81920.0,40.0,-18.2,5.0,35.0
338.22345781326294,83968.0,41.0,-16.8,5.0,35.0
350.76581859588623,86016.0,42.0,-16.6,5.0,35.0
361.514048576355,88064.0,43.0,-16.4,5.0,40.0
372.1042585372925,90112.0,44.0,-18.4,5.0,40.0
385.195273399353,92160.0,45.0,-16.2,5.0,40.0
396.87125730514526,94208.0,46.0,-17.2,5.0,40.0
407.63062500953674,96256.0,47.0,-16.4,5.0,40.0
418.3123986721039,98304.0,48.0,-17.2,5.0,40.0
430.89943170547485,100352.0,49.0,-16.0,5.0,45.0
442.4228343963623,102400.0,50.0,-17.2,5.0,45.0
454.5641975402832,104448.0,51.0,-17.2,5.0,45.0
467.8557274341583,106496.0,52.0,-13.8,5.0,45.0
479.7235896587372,108544.0,53.0,-15.2,5.0,50.0
491.3285565376282,110592.0,54.0,-17.4,5.0,50.0
503.7258822917938,112640.0,55.0,-14.6,5.0,50.0
514.8872511386871,114688.0,56.0,-17.4,5.0,50.0
527.3153998851776,116736.0,57.0,-17.2,5.0,50.0
539.1311106681824,118784.0,58.0,-18.2,5.0,55.0
548.5933358669281,120832.0,59.0,-18.0,5.0,55.0
560.6792511940002,122880.0,60.0,-14.8,5.0,55.0
572.9827346801758,124928.0,61.0,-15.8,5.0,55.0
