time,iterations,updates,reward,queue_size,rollout_version
11.941386222839355,2048.0,1.0,-21.0,10.0,0.0
18.612664937973022,4096.0,2.0,-21.0,10.0,0.0
24.950648307800293,6144.0,3.0,-21.0,10.0,0.0
31.6044442653656,8192.0,4.0,-21.0,10.0,0.0
38.218820333480835,10240.0,5.0,-21.0,10.0,0.0
44.86438846588135,12288.0,6.0,-21.0,10.0,0.0
51.506173849105835,14336.0,7.0,-21.0,10.0,0.0
58.109585762023926,16384.0,8.0,-21.0,10.0,0.0
64.78483438491821,18432.0,9.0,-21.0,10.0,0.0
71.37275505065918,20480.0,10.0,-21.0,9.0,0.0
78.03227305412292,22528.0,11.0,-21.0,9.0,5.0
84.64995956420898,24576.0,12.0,-21.0,10.0,0.0
91.34046483039856,26624.0,13.0,-21.0,10.0,5.0
113.62165784835815,28672.0,14.0,-4.0,10.0,5.0
120.43047428131104,30720.0,15.0,-20.8,10.0,5.0
127.09503626823425,32768.0,16.0,-21.0,10.0,10.0
132.81490778923035,34816.0,17.0,-21.0,10.0,10.0
138.44791746139526,36864.0,18.0,-21.0,10.0,10.0
144.0672619342804,38912.0,19.0,-21.0,10.0,10.0
149.5921332836151,40960.0,20.0,-21.0,10.0,10.0
155.10206389427185,43008.0,21.0,-21.0,10.0,10.0
160.81495141983032,45056.0,22.0,-21.0,10.0,15.0
166.3036572933197,47104.0,23.0,-21.0,10.0,10.0
171.7872552871704,49152.0,24.0,-21.0,10.0,15.0
177.66168069839478,51200.0,25.0,-21.0,10.0,15.0
183.2992458343506,53248.0,26.0,-21.0,10.0,15.0
188.84987783432007,55296.0,27.0,-21.0,10.0,15.0
195.28957557678223,57344.0,28.0,-20.8,10.0,15.0
200.7545521259308,59392.0,29.0,-21.0,10.0,20.0
206.20545482635498,61440.0,30.0,-21.0,10.0,20.0
211.71334409713745,63488.0,31.0,-21.0,10.0,20.0
217.21640419960022,65536.0,32.0,-21.0,10.0,20.0
222.93731999397278,67584.0,33.0,-21.0,9.0,25.0
228.5817928314209,69632.0,34.0,-21.0,10.0,25.0
234.40397095680237,71680.0,35.0,-21.0,10.0,25.0
240.36797952651978,73728.0,36.0,-21.0,10.0,25.0
245.9763617515564,75776.0,37.0,-21.0,10.0,25.0
252.6273651123047,77824.0,38.0,-20.8,10.0,25.0
258.12530279159546,79872.0,39.0,-21.0,10.0,30.0
263.66736221313477,81920.0,40.0,-21.0,10.0,30.0
269.2732400894165,83968.0,41.0,-21.0,10.0,30.0
274.8147611618042,86016.0,42.0,-21.0,10.0,30.0
280.328408241272,88064.0,43.0,-21.0,10.0,30.0
285.84222650527954,90112.0,44.0,-21.0,10.0,30.0
291.66011786460876,92160.0,45.0,-21.0,10.0,35.0
297.3605377674103,94208.0,46.0,-21.0,10.0,35.0
303.14365792274475,96256.0,47.0,-21.0,10.0,35.0
309.2964663505554,98304.0,48.0,-20.6,10.0,35.0
314.9264442920685,100352.0,49.0,-21.0,10.0,35.0
320.45260524749756,102400.0,50.0,-21.0,10.0,40.0
325.97467732429504,104448.0,51.0,-21.0,10.0,40.0
331.4427008628845,106496.0,52.0,-21.0,10.0,40.0
337.0158176422119,108544.0,53.0,-21.0,10.0,45.0
343.9007034301758,110592.0,54.0,-20.8,10.0,45.0
349.41814279556274,112640.0,55.0,-21.0,10.0,45.0
355.2538990974426,114688.0,56.0,-21.0,10.0,45.0
360.73728251457214,116736.0,57.0,-21.0,10.0,50.0
366.28341126441956,118784.0,58.0,-21.0,10.0,50.0
371.776486158371,120832.0,59.0,-21.0,10.0,45.0
377.23136472702026,122880.0,60.0,-21.0,10.0,50.0
382.79323840141296,124928.0,61.0,-21.0,10.0,50.0
388.2581627368927,126976.0,62.0,-21.0,9.0,50.0
393.77074003219604,129024.0,63.0,-21.0,10.0,50.0
400.1181674003601,131072.0,64.0,-21.0,9.0,55.0
406.81869292259216,133120.0,65.0,-21.0,10.0,55.0
412.8763654232025,135168.0,66.0,-21.0,10.0,55.0
418.3598418235779,137216.0,67.0,-21.0,10.0,60.0
424.4983344078064,139264.0,68.0,-21.0,10.0,55.0
430.8588206768036,141312.0,69.0,-20.8,10.0,55.0
436.48583245277405,143360.0,70.0,-21.0,10.0,60.0
442.01893162727356,145408.0,71.0,-21.0,10.0,60.0
447.9519593715668,147456.0,72.0,-21.0,10.0,65.0
453.43159222602844,149504.0,73.0,-21.0,10.0,60.0
460.1386139392853,151552.0,74.0,-20.4,10.0,65.0
466.36826491355896,153600.0,75.0,-21.0,10.0,65.0
471.86436128616333,155648.0,76.0,-21.0,10.0,70.0
479.0036542415619,157696.0,77.0,-20.4,9.0,65.0
484.4905037879944,159744.0,78.0,-21.0,10.0,70.0
492.14847683906555,161792.0,79.0,-21.0,10.0,65.0
497.63918828964233,163840.0,80.0,-21.0,10.0,70.0
504.44283986091614,165888.0,81.0,-21.0,10.0,70.0
510.8188145160675,167936.0,82.0,-21.0,10.0,70.0
519.4685475826263,169984.0,83.0,-19.8,10.0,75.0
526.5354745388031,172032.0,84.0,-20.4,10.0,75.0
533.2783558368683,174080.0,85.0,-20.4,10.0,80.0
541.2603595256805,176128.0,86.0,-20.6,10.0,75.0
548.4820342063904,178176.0,87.0,-19.8,10.0,80.0
554.9518587589264,180224.0,88.0,-20.2,10.0,80.0
561.4113080501556,182272.0,89.0,-20.2,10.0,80.0
567.7801678180695,184320.0,90.0,-20.4,10.0,80.0
574.1612002849579,186368.0,91.0,-20.6,10.0,80.0
580.930273771286,188416.0,92.0,-20.0,10.0,85.0
590.2101256847382,190464.0,93.0,-19.6,10.0,80.0
599.4022197723389,192512.0,94.0,-17.6,10.0,85.0
606.6604371070862,194560.0,95.0,-18.6,10.0,85.0
612.8610904216766,196608.0,96.0,-20.0,10.0,85.0
621.6362042427063,198656.0,97.0,-20.2,10.0,90.0
629.5830750465393,200704.0,98.0,-20.6,10.0,90.0
636.8129436969757,202752.0,99.0,-20.2,10.0,90.0
644.2273528575897,204800.0,100.0,-20.0,10.0,95.0
651.1733231544495,206848.0,101.0,-20.2,10.0,90.0
659.5935952663422,208896.0,102.0,-20.8,10.0,95.0
668.7975387573242,210944.0,103.0,-17.6,10.0,95.0
677.8312768936157,212992.0,104.0,-18.4,10.0,95.0
685.6457915306091,215040.0,105.0,-19.4,10.0,100.0
693.3189680576324,217088.0,106.0,-20.0,10.0,100.0
701.3287107944489,219136.0,107.0,-20.0,10.0,100.0
709.4145405292511,221184.0,108.0,-19.2,10.0,100.0
717.0900731086731,223232.0,109.0,-19.6,10.0,100.0
728.3957064151764,225280.0,110.0,-16.4,10.0,100.0
737.8500776290894,227328.0,111.0,-17.2,10.0,105.0
748.1595394611359,229376.0,112.0,-20.4,10.0,105.0
755.9625782966614,231424.0,113.0,-19.6,10.0,105.0
763.0989103317261,233472.0,114.0,-19.6,10.0,105.0
770.7702655792236,235520.0,115.0,-19.0,10.0,105.0
