time,iterations,updates,reward,queue_size,rollout_version
11.771328210830688,2048.0,1.0,-21.0,10.0,0.0
18.677355527877808,4096.0,2.0,-21.0,10.0,0.0
25.59235143661499,6144.0,3.0,-21.0,9.0,0.0
31.339921474456787,8192.0,4.0,-21.0,10.0,0.0
37.00116944313049,10240.0,5.0,-21.0,9.0,0.0
42.728559732437134,12288.0,6.0,-21.0,10.0,0.0
49.72361969947815,14336.0,7.0,-21.0,10.0,0.0
56.67525315284729,16384.0,8.0,-21.0,10.0,0.0
63.58896589279175,18432.0,9.0,-21.0,10.0,0.0
70.59899258613586,20480.0,10.0,-21.0,10.0,0.0
77.46614027023315,22528.0,11.0,-21.0,10.0,0.0
84.40925407409668,24576.0,12.0,-21.0,10.0,0.0
91.38216471672058,26624.0,13.0,-21.0,10.0,0.0
98.41294574737549,28672.0,14.0,-21.0,10.0,0.0
105.5223937034607,30720.0,15.0,-21.0,10.0,0.0
112.60219073295593,32768.0,16.0,-21.0,10.0,0.0
119.71147871017456,34816.0,17.0,-21.0,10.0,10.0
125.28517818450928,36864.0,18.0,-21.0,10.0,10.0
130.8740975856781,38912.0,19.0,-21.0,10.0,10.0
136.77686619758606,40960.0,20.0,-20.6,10.0,10.0
142.32858967781067,43008.0,21.0,-21.0,10.0,10.0
148.03716039657593,45056.0,22.0,-21.0,10.0,10.0
153.74072074890137,47104.0,23.0,-21.0,10.0,10.0
159.4854633808136,49152.0,24.0,-21.0,10.0,10.0
165.07434153556824,51200.0,25.0,-21.0,10.0,10.0
170.78442931175232,53248.0,26.0,-21.0,10.0,10.0
176.43152046203613,55296.0,27.0,-21.0,10.0,20.0
182.25914597511292,57344.0,28.0,-21.0,10.0,10.0
187.92561960220337,59392.0,29.0,-21.0,9.0,10.0
193.4061155319214,61440.0,30.0,-21.0,10.0,10.0
199.3577139377594,63488.0,31.0,-20.6,9.0,20.0
204.98176431655884,65536.0,32.0,-21.0,10.0,20.0
211.14220428466797,67584.0,33.0,-20.8,10.0,20.0
216.8408968448639,69632.0,34.0,-21.0,10.0,20.0
222.6606056690216,71680.0,35.0,-21.0,10.0,20.0
229.66074657440186,73728.0,36.0,-21.0,10.0,20.0
235.4753394126892,75776.0,37.0,-21.0,10.0,30.0
241.09585881233215,77824.0,38.0,-21.0,10.0,20.0
246.8312668800354,79872.0,39.0,-21.0,10.0,30.0
252.80024576187134,81920.0,40.0,-20.8,10.0,20.0
258.43986344337463,83968.0,41.0,-21.0,10.0,30.0
263.9798529148102,86016.0,42.0,-21.0,10.0,30.0
269.625519990921,88064.0,43.0,-21.0,10.0,30.0
275.13897705078125,90112.0,44.0,-21.0,10.0,30.0
281.0799105167389,92160.0,45.0,-20.6,10.0,30.0
286.60119128227234,94208.0,46.0,-21.0,10.0,40.0
292.13098526000977,96256.0,47.0,-21.0,10.0,30.0
297.6708686351776,98304.0,48.0,-21.0,10.0,40.0
303.266720533371,100352.0,49.0,-21.0,10.0,30.0
308.76915073394775,102400.0,50.0,-21.0,10.0,30.0
314.32054686546326,104448.0,51.0,-21.0,10.0,40.0
320.1173858642578,106496.0,52.0,-21.0,10.0,40.0
326.64034819602966,108544.0,53.0,-21.0,10.0,40.0
332.82103848457336,110592.0,54.0,-20.8,10.0,40.0
340.79562163352966,112640.0,55.0,-20.8,10.0,50.0
346.61445713043213,114688.0,56.0,-21.0,10.0,40.0
352.41283345222473,116736.0,57.0,-21.0,10.0,50.0
358.1414465904236,118784.0,58.0,-21.0,9.0,40.0
363.91013264656067,120832.0,59.0,-20.6,10.0,40.0
370.08426332473755,122880.0,60.0,-20.0,10.0,50.0
375.6978633403778,124928.0,61.0,-21.0,10.0,50.0
381.630309343338,126976.0,62.0,-20.4,10.0,50.0
387.95866203308105,129024.0,63.0,-20.6,10.0,50.0
394.10220670700073,131072.0,64.0,-20.8,10.0,50.0
400.5661795139313,133120.0,65.0,-20.4,10.0,50.0
406.63075065612793,135168.0,66.0,-20.6,10.0,60.0
413.01311326026917,137216.0,67.0,-20.8,10.0,50.0
419.25527930259705,139264.0,68.0,-20.4,10.0,60.0
425.47708773612976,141312.0,69.0,-20.4,10.0,60.0
431.3339252471924,143360.0,70.0,-20.4,9.0,60.0
437.6730194091797,145408.0,71.0,-20.4,10.0,60.0
444.16197967529297,147456.0,72.0,-20.4,10.0,60.0
449.92669200897217,149504.0,73.0,-21.0,10.0,60.0
456.12652373313904,151552.0,74.0,-20.2,10.0,60.0
464.8879005908966,153600.0,75.0,-20.6,10.0,60.0
471.80457067489624,155648.0,76.0,-20.2,10.0,60.0
479.5664060115814,157696.0,77.0,-19.8,10.0,70.0
485.12120819091797,159744.0,78.0,-21.0,10.0,70.0
492.3512706756592,161792.0,79.0,-19.8,10.0,70.0
499.155038356781,163840.0,80.0,-20.0,10.0,70.0
505.3190851211548,165888.0,81.0,-20.4,10.0,70.0
510.94902300834656,167936.0,82.0,-21.0,10.0,70.0
516.7528569698334,169984.0,83.0,-20.8,10.0,70.0
522.3755674362183,172032.0,84.0,-21.0,10.0,70.0
527.9031410217285,174080.0,85.0,-21.0,10.0,70.0
533.4412231445312,176128.0,86.0,-21.0,10.0,70.0
539.7243545055389,178176.0,87.0,-20.6,10.0,80.0
546.026210308075,180224.0,88.0,-20.6,10.0,70.0
552.2788891792297,182272.0,89.0,-21.0,10.0,70.0
559.5737335681915,184320.0,90.0,-20.6,10.0,80.0
565.1069548130035,186368.0,91.0,-21.0,10.0,70.0
571.2247779369354,188416.0,92.0,-20.8,10.0,80.0
577.7357046604156,190464.0,93.0,-20.4,10.0,70.0
584.5588812828064,192512.0,94.0,-20.2,10.0,80.0
593.2196130752563,194560.0,95.0,-19.2,10.0,80.0
600.1371908187866,196608.0,96.0,-20.0,10.0,90.0
606.0418605804443,198656.0,97.0,-20.8,10.0,80.0
612.6706666946411,200704.0,98.0,-20.2,9.0,90.0
618.2148864269257,202752.0,99.0,-21.0,10.0,80.0
624.2655692100525,204800.0,100.0,-21.0,10.0,90.0
631.0358800888062,206848.0,101.0,-20.6,10.0,90.0
638.4546082019806,208896.0,102.0,-20.2,10.0,90.0
646.4074404239655,210944.0,103.0,-20.6,10.0,90.0
653.9831593036652,212992.0,104.0,-19.8,10.0,90.0
663.083357334137,215040.0,105.0,-19.6,10.0,90.0
672.0693273544312,217088.0,106.0,-19.2,10.0,100.0
679.0137519836426,219136.0,107.0,-19.2,10.0,100.0
687.1551032066345,221184.0,108.0,-18.4,10.0,100.0
692.8877475261688,223232.0,109.0,-21.0,9.0,100.0
700.1576228141785,225280.0,110.0,-19.6,10.0,100.0
708.2667272090912,227328.0,111.0,-19.8,10.0,100.0
716.1923680305481,229376.0,112.0,-20.6,10.0,100.0
722.5366630554199,231424.0,113.0,-20.8,10.0,100.0
729.044527053833,233472.0,114.0,-20.6,10.0,100.0
736.1663269996643,235520.0,115.0,-20.2,10.0,110.0
743.9334027767181,237568.0,116.0,-20.6,10.0,100.0
750.492761850357,239616.0,117.0,-21.0,10.0,100.0
756.9294085502625,241664.0,118.0,-20.6,10.0,100.0
763.9476594924927,243712.0,119.0,-20.4,10.0,110.0
771.2133576869965,245760.0,120.0,-20.2,10.0,110.0
778.7170758247375,247808.0,121.0,-19.8,10.0,110.0
788.6141216754913,249856.0,122.0,-18.0,10.0,110.0
797.9289915561676,251904.0,123.0,-18.8,10.0,110.0
808.0831925868988,253952.0,124.0,-19.8,10.0,110.0
816.2355675697327,256000.0,125.0,-19.8,10.0,110.0
826.5880780220032,258048.0,126.0,-18.4,10.0,110.0
837.4194605350494,260096.0,127.0,-18.6,10.0,120.0
849.337991476059,262144.0,128.0,-19.2,10.0,120.0
861.2071599960327,264192.0,129.0,-19.2,10.0,120.0
873.9195368289948,266240.0,130.0,-18.2,10.0,120.0
883.7620842456818,268288.0,131.0,-20.2,10.0,120.0
895.5793323516846,270336.0,132.0,-17.2,10.0,120.0
905.9369690418243,272384.0,133.0,-17.4,10.0,120.0
916.7751884460449,274432.0,134.0,-18.2,10.0,120.0
927.3666589260101,276480.0,135.0,-19.4,10.0,130.0
939.8539745807648,278528.0,136.0,-18.2,10.0,130.0
953.2390356063843,280576.0,137.0,-17.8,10.0,130.0
964.7328608036041,282624.0,138.0,-18.6,10.0,130.0
977.4743702411652,284672.0,139.0,-18.6,10.0,130.0
989.9547352790833,286720.0,140.0,-18.4,10.0,130.0
1002.2413628101349,288768.0,141.0,-16.6,10.0,130.0
1015.2725992202759,290816.0,142.0,-17.2,9.0,130.0
1028.0653774738312,292864.0,143.0,-19.0,10.0,130.0
1041.9593148231506,294912.0,144.0,-16.8,10.0,140.0
1055.6256906986237,296960.0,145.0,-17.4,10.0,140.0
1069.603667497635,299008.0,146.0,-18.6,10.0,130.0
1083.383400440216,301056.0,147.0,-19.2,10.0,130.0
1095.1220183372498,303104.0,148.0,-19.4,10.0,140.0
1107.505466222763,305152.0,149.0,-16.2,10.0,140.0
1120.9012262821198,307200.0,150.0,-16.6,10.0,140.0
1133.1649372577667,309248.0,151.0,-17.2,10.0,140.0
1146.169269323349,311296.0,152.0,-17.2,10.0,140.0
1158.8041784763336,313344.0,153.0,-17.2,10.0,140.0
1171.3197569847107,315392.0,154.0,-16.6,10.0,140.0
1185.1719634532928,317440.0,155.0,-16.8,10.0,150.0
1197.7866773605347,319488.0,156.0,-17.8,10.0,140.0
1210.5816385746002,321536.0,157.0,-19.0,10.0,150.0
1224.384194612503,323584.0,158.0,-17.6,10.0,150.0
1237.4790427684784,325632.0,159.0,-15.8,10.0,150.0
1251.2438206672668,327680.0,160.0,-18.2,10.0,150.0
1265.119823217392,329728.0,161.0,-18.0,10.0,150.0
1279.2388582229614,331776.0,162.0,-15.2,10.0,150.0
1292.5595281124115,333824.0,163.0,-17.6,10.0,150.0
1305.83167886734,335872.0,164.0,-17.0,10.0,150.0
1319.356427192688,337920.0,165.0,-17.8,10.0,160.0
1333.1065962314606,339968.0,166.0,-18.4,10.0,160.0
1347.3618566989899,342016.0,167.0,-18.6,10.0,160.0
1362.256104707718,344064.0,168.0,-17.0,10.0,160.0
1374.724841594696,346112.0,169.0,-19.0,10.0,160.0
1388.145427942276,348160.0,170.0,-17.4,10.0,160.0
1402.3890497684479,350208.0,171.0,-17.0,10.0,160.0
1416.9594051837921,352256.0,172.0,-18.0,10.0,160.0
1431.4821639060974,354304.0,173.0,-16.2,10.0,170.0
1446.7843775749207,356352.0,174.0,-17.2,10.0,170.0
1460.6730179786682,358400.0,175.0,-18.4,10.0,170.0
1475.3952686786652,360448.0,176.0,-17.8,10.0,170.0
1489.5170381069183,362496.0,177.0,-16.0,10.0,170.0
1503.135852098465,364544.0,178.0,-17.4,10.0,170.0
1517.348755121231,366592.0,179.0,-17.6,10.0,170.0
1531.3599803447723,368640.0,180.0,-15.2,10.0,170.0
1545.4607830047607,370688.0,181.0,-16.6,10.0,170.0
1559.0314769744873,372736.0,182.0,-16.0,10.0,170.0
1572.9820427894592,374784.0,183.0,-17.8,10.0,170.0
1585.524333000183,376832.0,184.0,-19.6,10.0,170.0
1599.3649377822876,378880.0,185.0,-17.2,10.0,180.0
1615.1510405540466,380928.0,186.0,-16.0,10.0,180.0
1631.1951701641083,382976.0,187.0,-15.6,10.0,180.0
1647.1887946128845,385024.0,188.0,-14.6,10.0,180.0
1664.5267305374146,387072.0,189.0,-15.6,10.0,180.0
1679.6611218452454,389120.0,190.0,-17.0,10.0,180.0
1694.3469660282135,391168.0,191.0,-18.0,10.0,180.0
1709.7696318626404,393216.0,192.0,-16.2,10.0,180.0
1725.6714088916779,395264.0,193.0,-15.6,10.0,180.0
1741.1833503246307,397312.0,194.0,-16.2,10.0,180.0
1758.6291499137878,399360.0,195.0,-14.2,10.0,190.0
1774.4780850410461,401408.0,196.0,-15.4,9.0,190.0
1790.8053843975067,403456.0,197.0,-15.0,10.0,190.0
1805.5706176757812,405504.0,198.0,-16.6,10.0,190.0
1821.0789775848389,407552.0,199.0,-15.2,10.0,190.0
1838.0928609371185,409600.0,200.0,-15.0,10.0,190.0
1852.7856469154358,411648.0,201.0,-16.6,10.0,190.0
1868.8365638256073,413696.0,202.0,-15.0,10.0,190.0
1884.6599934101105,415744.0,203.0,-14.0,10.0,190.0
1900.2531757354736,417792.0,204.0,-14.8,10.0,190.0
1917.0324943065643,419840.0,205.0,-13.2,10.0,190.0
1931.867078781128,421888.0,206.0,-15.4,10.0,200.0
1946.754148721695,423936.0,207.0,-15.6,10.0,200.0
1960.0541460514069,425984.0,208.0,-15.6,10.0,200.0
1975.8639810085297,428032.0,209.0,-16.4,10.0,200.0
1995.0602598190308,430080.0,210.0,-14.2,10.0,200.0
2011.0838310718536,432128.0,211.0,-16.0,10.0,200.0
2027.1890077590942,434176.0,212.0,-16.8,10.0,200.0
2044.5678236484528,436224.0,213.0,-13.0,10.0,200.0
2063.693447113037,438272.0,214.0,-13.2,10.0,210.0
2081.953866004944,440320.0,215.0,-14.0,10.0,210.0
2100.981810092926,442368.0,216.0,-15.4,10.0,210.0
2119.7780187129974,444416.0,217.0,-12.2,10.0,210.0
2135.8236713409424,446464.0,218.0,-14.2,10.0,210.0
2154.2192232608795,448512.0,219.0,-15.8,10.0,210.0
2172.1701505184174,450560.0,220.0,-15.2,10.0,210.0
2188.658988237381,452608.0,221.0,-14.4,10.0,210.0
2206.919018507004,454656.0,222.0,-15.8,10.0,210.0
2226.503044128418,456704.0,223.0,-15.2,10.0,210.0
2244.849701166153,458752.0,224.0,-13.2,10.0,220.0
2267.628752708435,460800.0,225.0,-12.4,10.0,220.0
2293.6592230796814,462848.0,226.0,-13.2,10.0,220.0
2320.149698495865,464896.0,227.0,-13.4,10.0,220.0
2347.3748111724854,466944.0,228.0,-8.6,10.0,220.0
2376.1782286167145,468992.0,229.0,-11.2,10.0,220.0
2404.3920137882233,471040.0,230.0,-13.6,10.0,220.0
2428.5301172733307,473088.0,231.0,-12.4,10.0,220.0
2453.588119983673,475136.0,232.0,-13.8,10.0,220.0
2479.8323743343353,477184.0,233.0,-13.6,10.0,230.0
2507.8778126239777,479232.0,234.0,-12.0,10.0,230.0
2535.3618743419647,481280.0,235.0,-12.8,10.0,230.0
2562.295109272003,483328.0,236.0,-12.4,10.0,230.0
2580.8227140903473,485376.0,237.0,-12.6,10.0,230.0
2599.7643201351166,487424.0,238.0,-13.2,10.0,230.0
2619.645564556122,489472.0,239.0,-13.8,10.0,230.0
2641.010087966919,491520.0,240.0,-13.2,10.0,230.0
2671.850499153137,493568.0,241.0,-8.2,10.0,230.0
2700.1510107517242,495616.0,242.0,-12.0,10.0,230.0
2729.994259595871,497664.0,243.0,-11.4,10.0,240.0
2757.8280708789825,499712.0,244.0,-11.8,10.0,240.0
2778.797383069992,501760.0,245.0,-12.8,10.0,240.0
2799.7985320091248,503808.0,246.0,-12.6,10.0,240.0
2820.058413505554,505856.0,247.0,-12.6,10.0,240.0
2840.8193032741547,507904.0,248.0,-15.4,10.0,240.0
2861.2698304653168,509952.0,249.0,-15.2,10.0,240.0
2880.4363272190094,512000.0,250.0,-14.4,10.0,240.0
2901.4776248931885,514048.0,251.0,-13.2,10.0,240.0
2924.6134691238403,516096.0,252.0,-12.2,10.0,240.0
2947.7043430805206,518144.0,253.0,-12.2,10.0,250.0
2969.58913898468,520192.0,254.0,-13.0,10.0,250.0
2990.5785551071167,522240.0,255.0,-13.4,10.0,250.0
3013.4060134887695,524288.0,256.0,-10.4,10.0,250.0
3035.205551624298,526336.0,257.0,-13.0,10.0,250.0
3059.529276609421,528384.0,258.0,-11.0,10.0,250.0
3087.344945192337,530432.0,259.0,-10.0,10.0,250.0
3109.4070661067963,532480.0,260.0,-14.4,10.0,250.0
3130.396678209305,534528.0,261.0,-15.0,10.0,250.0
3153.288536310196,536576.0,262.0,-9.8,10.0,250.0
3170.4080362319946,538624.0,263.0,-15.6,10.0,250.0
3189.7105116844177,540672.0,264.0,-12.8,10.0,260.0
3211.204809188843,542720.0,265.0,-12.0,10.0,260.0
3231.901174545288,544768.0,266.0,-14.6,10.0,260.0
3253.523133993149,546816.0,267.0,-11.6,10.0,260.0
3274.655648946762,548864.0,268.0,-12.8,10.0,260.0
3296.215010881424,550912.0,269.0,-14.2,10.0,260.0
3314.5144367218018,552960.0,270.0,-13.6,10.0,260.0
3335.813907146454,555008.0,271.0,-14.4,10.0,260.0
3354.430072784424,557056.0,272.0,-15.2,10.0,260.0
3375.4996495246887,559104.0,273.0,-13.2,10.0,260.0
3396.773667573929,561152.0,274.0,-13.8,10.0,270.0
3419.32924079895,563200.0,275.0,-14.4,10.0,270.0
3440.35742855072,565248.0,276.0,-11.0,10.0,270.0
3462.5424740314484,567296.0,277.0,-14.2,10.0,270.0
3481.941245317459,569344.0,278.0,-14.8,10.0,270.0
3502.966593980789,571392.0,279.0,-11.4,10.0,270.0
3524.6549594402313,573440.0,280.0,-11.6,10.0,270.0
3544.582792043686,575488.0,281.0,-14.0,10.0,270.0
