time,iterations,updates,reward,queue_size,rollout_version
12.427016258239746,2048.0,1.0,-21.0,10.0,0.0
19.437256336212158,4096.0,2.0,-21.0,10.0,0.0
26.509387731552124,6144.0,3.0,-21.0,10.0,0.0
33.58197212219238,8192.0,4.0,-21.0,10.0,0.0
40.603776693344116,10240.0,5.0,-21.0,10.0,0.0
47.37564492225647,12288.0,6.0,-21.0,9.0,0.0
54.42619347572327,14336.0,7.0,-21.0,10.0,0.0
61.5583553314209,16384.0,8.0,-21.0,10.0,1.0
68.7300922870636,18432.0,9.0,-21.0,9.0,2.0
75.94896364212036,20480.0,10.0,-21.0,10.0,3.0
83.24711012840271,22528.0,11.0,-21.0,10.0,4.0
90.4333131313324,24576.0,12.0,-21.0,10.0,4.0
99.53029894828796,26624.0,13.0,-20.4,10.0,6.0
105.30323553085327,28672.0,14.0,-21.0,9.0,7.0
111.0328278541565,30720.0,15.0,-21.0,10.0,7.0
118.17874670028687,32768.0,16.0,-21.0,9.0,9.0
125.19497299194336,34816.0,17.0,-21.0,10.0,9.0
132.2355935573578,36864.0,18.0,-21.0,10.0,11.0
140.44781875610352,38912.0,19.0,-20.4,9.0,12.0
147.4596917629242,40960.0,20.0,-21.0,10.0,12.0
154.62320804595947,43008.0,21.0,-21.0,10.0,14.0
161.7163062095642,45056.0,22.0,-21.0,10.0,14.0
168.75858616828918,47104.0,23.0,-21.0,10.0,18.0
176.3052475452423,49152.0,24.0,-20.6,9.0,19.0
183.36231327056885,51200.0,25.0,-21.0,10.0,17.0
190.42296695709229,53248.0,26.0,-21.0,10.0,21.0
196.19286012649536,55296.0,27.0,-21.0,10.0,21.0
202.06747698783875,57344.0,28.0,-20.8,10.0,22.0
207.8063769340515,59392.0,29.0,-21.0,10.0,20.0
216.8998031616211,61440.0,30.0,-21.0,10.0,24.0
223.98146629333496,63488.0,31.0,-21.0,10.0,24.0
231.85272097587585,65536.0,32.0,-21.0,10.0,24.0
237.5930314064026,67584.0,33.0,-21.0,10.0,25.0
243.29189229011536,69632.0,34.0,-21.0,9.0,25.0
248.95797848701477,71680.0,35.0,-21.0,10.0,30.0
254.50134468078613,73728.0,36.0,-21.0,10.0,27.0
261.65584683418274,75776.0,37.0,-21.0,10.0,29.0
267.9347870349884,77824.0,38.0,-20.8,10.0,29.0
276.0034749507904,79872.0,39.0,-20.8,10.0,31.0
281.5863254070282,81920.0,40.0,-21.0,10.0,34.0
287.3063862323761,83968.0,41.0,-20.6,10.0,31.0
293.10855078697205,86016.0,42.0,-20.4,10.0,36.0
298.58569502830505,88064.0,43.0,-21.0,10.0,33.0
304.52346205711365,90112.0,44.0,-21.0,10.0,38.0
312.6657738685608,92160.0,45.0,-20.8,10.0,35.0
318.1693456172943,94208.0,46.0,-21.0,10.0,40.0
324.6125421524048,96256.0,47.0,-21.0,10.0,38.0
334.71247458457947,98304.0,48.0,-20.2,10.0,42.0
347.6480495929718,100352.0,49.0,-21.0,10.0,44.0
354.559773683548,102400.0,50.0,-21.0,10.0,46.0
361.41434025764465,104448.0,51.0,-21.0,10.0,43.0
373.30263686180115,106496.0,52.0,-20.8,10.0,48.0
387.1266260147095,108544.0,53.0,-20.2,10.0,48.0
396.915753364563,110592.0,54.0,-21.0,10.0,47.0
403.8617594242096,112640.0,55.0,-21.0,10.0,51.0
418.87897539138794,114688.0,56.0,-19.6,10.0,48.0
433.1673312187195,116736.0,57.0,-20.6,10.0,53.0
440.6483244895935,118784.0,58.0,-21.0,10.0,55.0
456.9512548446655,120832.0,59.0,-19.6,10.0,53.0
467.6666634082794,122880.0,60.0,-19.4,10.0,55.0
477.9102129936218,124928.0,61.0,-20.6,10.0,55.0
492.9767336845398,126976.0,62.0,-19.8,10.0,58.0
501.0203001499176,129024.0,63.0,-20.6,10.0,58.0
512.6845598220825,131072.0,64.0,-19.8,10.0,60.0
527.7893698215485,133120.0,65.0,-20.6,10.0,61.0
540.2299227714539,135168.0,66.0,-20.2,10.0,60.0
548.0775277614594,137216.0,67.0,-20.0,10.0,61.0
556.2602021694183,139264.0,68.0,-20.2,10.0,64.0
570.330429315567,141312.0,69.0,-18.0,10.0,65.0
579.9236037731171,143360.0,70.0,-19.6,10.0,64.0
592.5985465049744,145408.0,71.0,-18.8,10.0,64.0
604.2235143184662,147456.0,72.0,-17.8,10.0,65.0
616.6473188400269,149504.0,73.0,-19.2,10.0,66.0
629.7129418849945,151552.0,74.0,-19.4,10.0,69.0
642.518025636673,153600.0,75.0,-20.6,10.0,70.0
654.6333603858948,155648.0,76.0,-18.2,10.0,71.0
660.7459864616394,157696.0,77.0,-21.0,10.0,72.0
672.4697179794312,159744.0,78.0,-18.2,10.0,71.0
684.8290059566498,161792.0,79.0,-19.8,10.0,72.0
699.26189494133,163840.0,80.0,-18.6,10.0,75.0
713.7134537696838,165888.0,81.0,-17.8,10.0,76.0
731.2977120876312,167936.0,82.0,-15.6,10.0,78.0
747.4713740348816,169984.0,83.0,-18.8,10.0,79.0
760.6676285266876,172032.0,84.0,-19.6,10.0,80.0
778.7743556499481,174080.0,85.0,-13.4,10.0,82.0
796.2011187076569,176128.0,86.0,-18.2,10.0,82.0
812.8197009563446,178176.0,87.0,-16.6,10.0,84.0
828.7160375118256,180224.0,88.0,-20.0,10.0,84.0
845.6012578010559,182272.0,89.0,-19.0,10.0,84.0
864.7430877685547,184320.0,90.0,-16.2,10.0,87.0
