time,iterations,updates,reward,queue_size,rollout_version
2214.0870044231415,307200.0,150.0,-13.0,1.0,145.0
2230.068263530731,309248.0,151.0,-17.2,1.0,145.0
2250.15664601326,311296.0,152.0,-13.0,1.0,150.0
2268.920773267746,313344.0,153.0,-13.6,1.0,150.0
2288.1719014644623,315392.0,154.0,-12.4,1.0,150.0
2307.5965411663055,317440.0,155.0,-14.2,1.0,150.0
2327.158886909485,319488.0,156.0,-15.0,1.0,150.0
2346.469244003296,321536.0,157.0,-14.0,1.0,155.0
2368.4781799316406,323584.0,158.0,-13.6,1.0,155.0
2391.3677904605865,325632.0,159.0,-15.0,1.0,155.0
2412.1745438575745,327680.0,160.0,-14.0,1.0,155.0
2436.45530462265,329728.0,161.0,-15.2,1.0,155.0
2455.365185022354,331776.0,162.0,-14.4,1.0,160.0
2475.2712440490723,333824.0,163.0,-13.4,1.0,160.0
2493.8203830718994,335872.0,164.0,-15.4,1.0,160.0
2512.4111652374268,337920.0,165.0,-15.2,1.0,160.0
2532.6937551498413,339968.0,166.0,-12.0,1.0,160.0
2554.682873725891,342016.0,167.0,-11.4,1.0,165.0
2575.423855304718,344064.0,168.0,-13.2,1.0,165.0
2603.3652415275574,346112.0,169.0,-10.0,1.0,165.0
2628.429904937744,348160.0,170.0,-12.4,1.0,165.0
2654.32071685791,350208.0,171.0,-13.4,1.0,165.0
2680.5153131484985,352256.0,172.0,-13.2,1.0,170.0
2704.656392812729,354304.0,173.0,-14.8,1.0,170.0
2731.0680515766144,356352.0,174.0,-13.2,1.0,170.0
2759.0225081443787,358400.0,175.0,-10.0,1.0,170.0
2783.2487046718597,360448.0,176.0,-15.0,1.0,170.0
2809.8021438121796,362496.0,177.0,-13.8,1.0,175.0
2834.840456008911,364544.0,178.0,-12.8,1.0,175.0
2859.405759334564,366592.0,179.0,-12.0,1.0,175.0
2886.1915361881256,368640.0,180.0,-8.6,1.0,175.0
2908.1581320762634,370688.0,181.0,-7.6,1.0,175.0
2929.3035275936127,372736.0,182.0,-8.4,1.0,180.0
2951.6732161045074,374784.0,183.0,-7.6,1.0,180.0
2972.11007976532,376832.0,184.0,-9.8,1.0,180.0
2993.170412540436,378880.0,185.0,-9.4,1.0,180.0
3012.971105337143,380928.0,186.0,-13.8,1.0,180.0
3031.84726023674,382976.0,187.0,-13.8,1.0,185.0
3053.435309648514,385024.0,188.0,-6.4,1.0,185.0
3075.290221452713,387072.0,189.0,-6.0,1.0,185.0
3094.8162610530853,389120.0,190.0,-10.4,0.0,185.0
3120.903530359268,391168.0,191.0,-9.4,1.0,185.0
