time,iterations,updates,reward,queue_size,rollout_version
12.4492347240448,2048.0,1.0,-21.0,1.0,0.0
19.421597957611084,4096.0,2.0,-21.0,1.0,0.0
26.528877019882202,6144.0,3.0,-21.0,1.0,0.0
33.56360483169556,8192.0,4.0,-21.0,0.0,0.0
42.39985275268555,10240.0,5.0,-21.0,1.0,0.0
49.429603815078735,12288.0,6.0,-21.0,1.0,0.0
57.530213832855225,14336.0,7.0,-21.0,1.0,0.0
64.59040212631226,16384.0,8.0,-21.0,1.0,0.0
71.54228162765503,18432.0,9.0,-21.0,1.0,0.0
79.24941444396973,20480.0,10.0,-21.0,1.0,0.0
86.88476777076721,22528.0,11.0,-20.6,1.0,0.0
93.87525653839111,24576.0,12.0,-21.0,1.0,0.0
100.71193194389343,26624.0,13.0,-21.0,1.0,0.0
108.4599027633667,28672.0,14.0,-20.6,1.0,10.0
120.64023280143738,30720.0,15.0,-20.0,1.0,10.0
128.11207914352417,32768.0,16.0,-20.6,1.0,10.0
136.02508187294006,34816.0,17.0,-21.0,1.0,10.0
146.12974405288696,36864.0,18.0,-20.6,1.0,10.0
154.52906489372253,38912.0,19.0,-19.6,1.0,10.0
165.7301731109619,40960.0,20.0,-19.8,1.0,10.0
177.7090344429016,43008.0,21.0,-20.0,1.0,10.0
185.9258852005005,45056.0,22.0,-20.2,1.0,10.0
196.67518830299377,47104.0,23.0,-19.0,1.0,20.0
207.0975193977356,49152.0,24.0,-19.0,1.0,20.0
217.6509304046631,51200.0,25.0,-21.0,1.0,20.0
228.29654788970947,53248.0,26.0,-20.6,1.0,20.0
242.89351844787598,55296.0,27.0,-18.8,1.0,20.0
253.44325494766235,57344.0,28.0,-20.4,1.0,20.0
267.25035572052,59392.0,29.0,-20.2,1.0,20.0
275.80091309547424,61440.0,30.0,-20.4,1.0,20.0
289.59308671951294,63488.0,31.0,-19.8,1.0,20.0
300.03561997413635,65536.0,32.0,-20.0,1.0,30.0
317.008278131485,67584.0,33.0,-19.2,1.0,30.0
330.7991816997528,69632.0,34.0,-19.6,1.0,30.0
343.6033020019531,71680.0,35.0,-19.4,1.0,30.0
360.2407877445221,73728.0,36.0,-18.6,1.0,30.0
375.4926118850708,75776.0,37.0,-17.8,1.0,30.0
388.61704111099243,77824.0,38.0,-18.8,1.0,30.0
396.9982707500458,79872.0,39.0,-19.6,1.0,30.0
408.7417366504669,81920.0,40.0,-18.2,1.0,30.0
424.013037443161,83968.0,41.0,-18.4,1.0,30.0
436.8559832572937,86016.0,42.0,-20.6,1.0,40.0
448.5867233276367,88064.0,43.0,-20.2,1.0,40.0
459.9085431098938,90112.0,44.0,-19.6,1.0,40.0
475.5895507335663,92160.0,45.0,-18.0,1.0,40.0
487.83570647239685,94208.0,46.0,-18.4,1.0,40.0
498.3902280330658,96256.0,47.0,-19.0,1.0,40.0
511.43656396865845,98304.0,48.0,-18.4,1.0,40.0
527.4774084091187,100352.0,49.0,-17.2,1.0,40.0
541.1739227771759,102400.0,50.0,-18.2,1.0,40.0
556.2403094768524,104448.0,51.0,-18.0,1.0,40.0
572.0555098056793,106496.0,52.0,-18.4,1.0,50.0
587.5435676574707,108544.0,53.0,-18.2,1.0,50.0
600.0721583366394,110592.0,54.0,-18.4,1.0,50.0
611.1617794036865,112640.0,55.0,-19.2,1.0,50.0
625.1343774795532,114688.0,56.0,-18.6,1.0,50.0
637.6347680091858,116736.0,57.0,-18.0,1.0,50.0
650.3577146530151,118784.0,58.0,-18.0,1.0,50.0
664.3631944656372,120832.0,59.0,-19.0,1.0,50.0
680.6015148162842,122880.0,60.0,-18.6,1.0,50.0
695.1108179092407,124928.0,61.0,-18.8,1.0,50.0
710.209225654602,126976.0,62.0,-18.4,1.0,50.0
